Date,Carlow,Cavan,Clare,Cork,Donegal,Dublin,Galway,Kerry,Kildare,Kilkenny,Laois,Leitrim,Limerick,Longford,Louth,Mayo,Meath,Monaghan,Offaly,Roscommon,Sligo,Tipperary,Waterford,Westmeath,Wexford,Wicklow
2020-05-01 00:00:00+00:00,45.66851682709197,22.316740180634323,2.52489121926997,1.4736547374315672,1.2563445399266295,9.57428569520076,3.1000782769764936,0.6770159843473904,7.1908819616725985,4.030957755562722,4.722717451621663,-3.1207090250905005,8.209380243100272,7.339808675653855,4.6553489959964,4.59745454266821,6.1524579069338206,9.77421561919656,15.392311540385577,21.690629647992065,-1.525902189669642,3.1337549278296244,0.860762980305743,10.13856032443393,1.3358090327406793,9.829734948218361
2020-05-02 00:00:00+00:00,1.7564814164266143,11.814744801512287,4.208152032116616,2.026275263968405,2.512689079853259,11.50398668803192,0.0,2.031047953042171,11.685183187717975,1.0077394388906804,3.542038088716247,9.3621270752715,1.539258795581301,146.7961735130771,4.6553489959964,5.363696966446244,7.177867558089456,22.80650311145864,11.544233655289183,0.0,3.051804379339284,0.6267509855659248,0.860762980305743,34.92170778416132,0.0,2.80849569949096
2020-05-03 00:00:00+00:00,0.0,15.75299306868305,3.3665216256932933,0.3684136843578918,0.6281722699633148,8.089900316099866,1.5500391384882468,2.031047953042171,5.39316147125445,-1.0077394388906804,1.1806793629054158,0.0,1.026172530387534,53.825263621461595,4.6553489959964,6.896181814002314,2.050819302311273,9.77421561919656,3.8480778850963944,10.845314823996032,1.525902189669642,4.387256898961474,-0.860762980305743,7.885546919004168,-0.6679045163703397,2.10637177461822
2020-05-04 00:00:00+00:00,8.782407082133071,19.69124133585381,4.208152032116616,2.7631026326841885,0.6281722699633148,4.750033213122857,2.3250587077323703,0.6770159843473904,4.044871103440837,1.0077394388906804,2.3613587258108315,0.0,3.078517591162602,53.825263621461595,6.207131994661866,1.53248484755607,2.563524127889092,4.88710780959828,28.219237824040224,48.02925136341101,1.525902189669642,9.401264783488871,0.0,7.885546919004168,0.0,2.10637177461822
2020-05-05 00:00:00+00:00,0.0,1.312749422390254,22.724020973429727,0.9210342108947294,1.2563445399266295,7.867242509234733,1.9375489231103085,0.0,5.842591593858987,6.046436633344083,3.542038088716247,0.0,-8.72246650829404,4.893205783769236,4.6553489959964,1.53248484755607,0.5127048255778183,14.661323428794839,8.978848398558252,13.943976202280615,1.525902189669642,3.1337549278296244,0.860762980305743,82.23498929818632,4.007427098222038,3.5106196243637
2020-05-06 00:00:00+00:00,1.7564814164266143,26.254988447805086,15.149347315619819,0.3684136843578918,0.0,3.3398671029770095,0.3875097846220617,0.6770159843473904,4.4943012260453745,0.0,-1.1806793629054158,-12.482836100362002,-4.104690121550136,2.446602891884618,3.103565997330933,3.06496969511214,2.050819302311273,3.25807187306552,-1.2826926283654647,10.845314823996032,-9.155413138017853,3.7605059133955487,0.0,6.759040216289287,0.0,2.10637177461822
2020-05-07 00:00:00+00:00,5.269444249279842,23.629489603024574,3.3665216256932933,1.1052410530736754,0.0,4.675813944167813,0.3875097846220617,0.0,2.2471506130226873,6.046436633344083,5.9033968145270785,0.0,2.052345060775068,9.786411567538472,9.3106979919928,3.06496969511214,13.843030290601094,6.51614374613104,5.130770513461859,9.295984134853743,0.0,1.8802529566977744,2.5822889409172287,7.885546919004168,2.6716180654813586,0.70212392487274
2020-05-08 00:00:00+00:00,5.269444249279842,5.250997689561016,0.0,0.3684136843578918,0.0,8.906312274605359,2.3250587077323703,0.0,3.1460108582317625,6.046436633344083,0.0,0.0,1.026172530387534,0.0,4.6553489959964,0.0,2.050819302311273,0.0,1.2826926283654647,1.5493306891422904,0.0,1.2535019711318496,0.0,1.1265067027148812,3.3395225818516985,4.21274354923644
2020-05-09 00:00:00+00:00,3.5129628328532285,1.312749422390254,1.6832608128466466,4.605171054473647,1.884516809889944,7.941461778189778,1.5500391384882468,0.0,3.1460108582317625,3.0232183166720414,1.1806793629054158,24.965672200724004,5.13086265193767,7.339808675653855,6.9830234939946,0.0,1.0254096511556365,3.25807187306552,1.2826926283654647,18.591968269707486,10.681315327687495,3.7605059133955487,0.0,2.2530134054297624,2.003713549111019,2.10637177461822
2020-05-10 00:00:00+00:00,0.0,5.250997689561016,0.8416304064233233,0.3684136843578918,1.2563445399266295,4.453156137302679,3.1000782769764936,1.3540319686947808,2.696580735627225,4.030957755562722,1.1806793629054158,0.0,3.078517591162602,4.893205783769236,2.3276744979982,11.493636356670523,4.614343430200365,8.1451796826638,8.978848398558252,77.46653445711453,6.103608758678568,0.6267509855659248,0.0,0.0,0.0,2.10637177461822
