Date,Ayrshire and Arran,Borders,Dumfries and Galloway,Fife,Forth Valley,Grampian,Greater Glasgow and Clyde,Highland,Lanarkshire,Lothian,Orkney,Shetland,Tayside,Western Isles
2020-07-25,0.27051153731706656,0.8675284115554786,0.0,0.2688822564598962,0.0,0.5132152938157557,0.7659704846039933,0.0,1.2135922330097089,0.3341613108034352,0.0,0.0,0.2403383964622188,0.0
2020-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.34043132649066365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-27,0.27051153731706656,0.0,0.0,0.0,0.0,0.0,0.08510783162266591,0.0,0.1516990291262136,0.0,0.0,0.0,0.0,0.0
2020-07-28,0.0,0.0,0.0,0.2688822564598962,0.0,0.0,0.2553234948679977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29,0.0,0.0,0.6720881779689495,0.0,0.3267226451465351,0.1710717646052519,1.1915096427173228,0.0,0.0,0.5569355180057253,0.0,0.0,0.0,0.0
2020-07-30,0.0,0.0,0.0,0.5377645129197924,1.3068905805861404,0.3421435292105038,0.42553915811332954,0.0,0.1516990291262136,0.11138710360114507,0.0,0.0,0.4806767929244376,0.0
2020-07-31,0.27051153731706656,0.0,0.6720881779689495,0.8066467693796887,0.0,0.5132152938157557,0.5957548213586614,0.3107520198881293,0.6067961165048544,0.5569355180057253,0.0,0.0,1.201691982311094,0.0
2020-08-01,0.27051153731706656,0.0,0.0,0.0,0.3267226451465351,1.0264305876315114,0.2553234948679977,0.3107520198881293,0.0,0.5569355180057253,0.0,0.0,0.2403383964622188,0.0
2020-08-02,0.0,0.0,0.6720881779689495,0.2688822564598962,0.0,2.223932939868275,0.6808626529813273,0.0,0.1516990291262136,0.5569355180057253,0.0,0.0,0.4806767929244376,0.0
2020-08-03,0.0,0.0,0.0,0.0,0.0,1.8817894106577708,0.5106469897359954,0.0,0.0,0.11138710360114507,0.0,0.0,0.0,0.0
2020-08-04,0.0,0.0,0.6720881779689495,0.0,0.0,2.5660764690787783,0.34043132649066365,0.0,0.0,0.3341613108034352,0.0,0.0,0.0,0.0
2020-08-05,0.27051153731706656,0.0,0.0,0.2688822564598962,0.3267226451465351,6.158583525789068,1.2766174743399887,0.6215040397762586,0.4550970873786408,0.3341613108034352,0.0,0.0,0.4806767929244376,0.0
2020-08-06,0.0,0.0,0.6720881779689495,0.0,0.3267226451465351,6.500727054999572,1.4468331375853205,0.0,0.3033980582524272,0.3341613108034352,0.0,0.0,0.9613535858488752,0.0
